Cell,Gene,Ct,Call
D03_M5_med_18_ac,GATA2,999,Fail
D03_M5_med_18_ac,CYP11A1,999,Fail
D03_M5_med_18_ac,SELL,999,Fail
D03_M5_med_18_ac,CD19,999,Fail
D03_M5_med_18_ac,BCL2L11,999,Fail
D03_M5_med_18_ac,ZC3H12C,999,Fail
D03_M5_med_18_ac,TG,999,Fail
D03_M5_med_18_ac,RORC,999,Fail
D03_M5_med_18_ac,PHF1,999,Fail
D03_M5_med_18_ac,IL9,999,Fail
D03_M5_med_18_ac,IL25R,999,Fail
D03_M5_med_18_ac,IL12RB2,999,Fail
D03_M5_med_18_ac,GATA3,999,Fail
D03_M5_med_18_ac,E2F8,999,Fail
D03_M5_med_18_ac,CD69,999,Fail
D03_M5_med_18_ac,IL2RA,999,Fail
D03_M5_med_18_ac,BCL2,999,Fail
D03_M5_med_18_ac,ZFP36,999,Fail
D03_M5_med_18_ac,TGFB1,999,Fail
D03_M5_med_18_ac,RUNX3,999,Fail
D03_M5_med_18_ac,POLR2A,999,Fail
D03_M5_med_18_ac,IRF8,999,Fail
D03_M5_med_18_ac,IL27RA,999,Fail
D03_M5_l_15_ac,ACTN1,999,Fail
D03_M5_l_15_ac,CCR2,999,Fail
D03_M5_l_15_ac,CD33,999,Fail
D03_M5_l_15_ac,CD8A,999,Fail
D03_M5_l_15_ac,EIF2B1,999,Fail
D03_M5_l_15_ac,HBB_B2,999,Fail
D03_M5_l_15_ac,IL13,999,Fail
D03_M5_l_15_ac,IL1RL1_R,999,Fail
D03_M5_l_15_ac,JHM1D,999,Fail
D03_M5_l_15_ac,POU6F1,999,Fail
D03_M5_l_15_ac,SCML4,999,Fail
D03_M5_l_15_ac,TRIB2,999,Fail
D03_M5_l_15_ac,AHR,999,Fail
D03_M5_l_15_ac,CCR5,999,Fail
D03_M5_l_15_ac,CD3E,999,Fail
D03_M5_l_15_ac,CDH17,999,Fail
D03_M5_l_15_ac,EPAS1,999,Fail
D03_M5_l_15_ac,HLX,999,Fail
D03_M5_l_15_ac,IL13RA1,999,Fail
D03_M5_l_15_ac,IL4,999,Fail
D03_M5_l_15_ac,KLRG1,999,Fail
D03_M5_l_15_ac,PPARG,999,Fail
D03_M5_l_15_ac,IL1RL1,999,Fail
D03_M5_l_15_ac,TXK,999,Fail
D03_M5_l_15_ac,ASB2,999,Fail
D03_M5_l_15_ac,CCR8,24.24597353,Fail
D03_M5_l_15_ac,CD4,999,Fail
D03_M5_l_15_ac,CTLA4,999,Fail
D03_M5_l_15_ac,FGF18,999,Fail
D03_M5_l_15_ac,HPRT1,999,Fail
D03_M5_l_15_ac,IL17A,999,Fail
D03_M5_l_15_ac,IL4R,999,Fail
D03_M5_l_15_ac,MSC,999,Fail
D03_M5_l_15_ac,PRDM1,999,Fail
D03_M5_l_15_ac,SMAD7,999,Fail
D03_M5_l_15_ac,UBC,999,Fail
D03_M5_l_15_ac,ATF3,999,Fail
D03_M5_l_15_ac,KIT,22.28751624,Fail
D03_M5_l_15_ac,CD44,999,Fail
D03_M5_l_15_ac,CXCR3,999,Fail
D03_M5_l_15_ac,FOXP1,999,Fail
D03_M5_l_15_ac,ICOS,999,Fail
D03_M5_l_15_ac,IL2,999,Fail
D03_M5_l_15_ac,IL5,999,Fail
D03_M5_l_15_ac,MYB,999,Fail
D03_M5_l_15_ac,PTGIR,999,Fail
D03_M5_l_15_ac,TBX21,999,Fail
D03_M5_l_15_ac,VDR,999,Fail
D03_M5_l_15_ac,IFNG,20.19189355,Fail
D03_M5_l_15_ac,FOXP3,999,Fail
D03_M5_l_15_ac,CXCR5,999,Fail
D03_M5_l_15_ac,PTPRC,15.36157657,Fail
D03_M5_l_15_ac,ITGAM,999,Fail
D03_M5_l_15_ac,ATP5A1,999,Fail
D03_M5_l_15_ac,VIPR1,999,Fail
D03_M5_l_15_ac,TCF7,999,Fail
D03_M5_l_15_ac,PTH,17.74290616,Fail
D03_M5_l_15_ac,MYCN,999,Fail
D03_M5_l_15_ac,IL6,999,Fail
D03_M5_l_15_ac,IL21,999,Fail
D03_M5_l_15_ac,IFNGR1,999,Fail
D03_M5_l_15_ac,FSHB,999,Fail
D03_M5_l_15_ac,CXCR6,999,Fail
D03_M5_l_15_ac,NCAM1,999,Fail
D03_M5_l_15_ac,ITGAX,999,Fail
D03_M5_l_15_ac,BATF,999,Fail
D03_M5_l_15_ac,ZBTB16,999,Fail
D03_M5_l_15_ac,TCFEC,999,Fail
D03_M5_l_15_ac,RORA,999,Fail
D03_M5_l_15_ac,NCF1,999,Fail
D03_M5_l_15_ac,IL7R,999,Fail
D03_M5_l_15_ac,IL23R,999,Fail
D03_M5_l_15_ac,IL10,999,Fail
D03_M5_l_15_ac,GATA2,999,Fail
D03_M5_l_15_ac,CYP11A1,999,Fail
D03_M5_l_15_ac,SELL,999,Fail
D03_M5_l_15_ac,CD19,999,Fail
D03_M5_l_15_ac,BCL2L11,13.74474738,Fail
D03_M5_l_15_ac,ZC3H12C,999,Fail
D03_M5_l_15_ac,TG,999,Fail
D03_M5_l_15_ac,RORC,999,Fail
D03_M5_l_15_ac,PHF1,999,Fail
D03_M5_l_15_ac,IL9,999,Fail
D03_M5_l_15_ac,IL25R,999,Fail
D03_M5_l_15_ac,IL12RB2,999,Fail
D03_M5_l_15_ac,GATA3,999,Fail
D03_M5_l_15_ac,E2F8,999,Fail
D03_M5_l_15_ac,CD69,999,Fail
D03_M5_l_15_ac,IL2RA,999,Fail
D03_M5_l_15_ac,BCL2,999,Fail
D03_M5_l_15_ac,ZFP36,999,Fail
D03_M5_l_15_ac,TGFB1,999,Fail
D03_M5_l_15_ac,RUNX3,999,Fail
D03_M5_l_15_ac,POLR2A,999,Fail
D03_M5_l_15_ac,IRF8,999,Fail
D03_M5_l_15_ac,IL27RA,999,Fail
D03_M5_med_10_nv,ACTN1,18.26257646,Pass
D03_M5_med_10_nv,CCR2,999,Fail
D03_M5_med_10_nv,CD33,999,Fail
D03_M5_med_10_nv,CD8A,999,Fail
D03_M5_med_10_nv,EIF2B1,999,Fail
D03_M5_med_10_nv,HBB_B2,999,Fail
D03_M5_med_10_nv,IL13,999,Fail
D03_M5_med_10_nv,IL1RL1_R,999,Fail
D03_M5_med_10_nv,JHM1D,27.94362154,Pass
D03_M5_med_10_nv,POU6F1,999,Fail
D03_M5_med_10_nv,SCML4,22.07829122,Pass
D03_M5_med_10_nv,TRIB2,999,Fail
D03_M5_med_10_nv,AHR,999,Fail
D03_M5_med_10_nv,CCR5,999,Fail
D03_M5_med_10_nv,CD3E,20.39815014,Pass
D03_M5_med_10_nv,CDH17,999,Fail
D03_M5_med_10_nv,EPAS1,27.11131741,Pass
D03_M5_med_10_nv,HLX,999,Fail
D03_M5_med_10_nv,IL13RA1,999,Fail
D03_M5_med_10_nv,IL4,999,Fail
D03_M5_med_10_nv,KLRG1,999,Fail
D03_M5_med_10_nv,PPARG,999,Fail
D03_M5_med_10_nv,IL1RL1,999,Fail
D03_M5_med_10_nv,TXK,20.94686423,Pass
D03_M5_med_10_nv,ASB2,999,Fail
D03_M5_med_10_nv,CCR8,999,Fail
D03_M5_med_10_nv,CD4,20.54704417,Pass
D03_M5_med_10_nv,CTLA4,999,Fail
D03_M5_med_10_nv,FGF18,999,Fail
D03_M5_med_10_nv,HPRT1,21.93777674,Pass
D03_M5_med_10_nv,IL17A,999,Fail
D03_M5_med_10_nv,IL4R,999,Fail
D03_M5_med_10_nv,MSC,999,Fail
D03_M5_med_10_nv,PRDM1,999,Fail
D03_M5_med_10_nv,SMAD7,19.90753741,Pass
D03_M5_med_10_nv,UBC,18.30445062,Pass
D03_M5_med_10_nv,ATF3,999,Fail
D03_M5_med_10_nv,KIT,999,Fail
D03_M5_med_10_nv,CD44,999,Fail
D03_M5_med_10_nv,CXCR3,999,Fail
D03_M5_med_10_nv,FOXP1,19.03913247,Pass
D03_M5_med_10_nv,ICOS,999,Fail
D03_M5_med_10_nv,IL2,999,Fail
D03_M5_med_10_nv,IL5,999,Fail
D03_M5_med_10_nv,MYB,999,Fail
D03_M5_med_10_nv,PTGIR,999,Fail
D03_M5_med_10_nv,TBX21,999,Fail
D03_M5_med_10_nv,VDR,21.7652942,Pass
D03_M5_med_10_nv,IFNG,999,Fail
D03_M5_med_10_nv,FOXP3,999,Fail
D03_M5_med_10_nv,CXCR5,999,Fail
D03_M5_med_10_nv,PTPRC,17.37508798,Pass
D03_M5_med_10_nv,ITGAM,999,Fail
D03_M5_med_10_nv,ATP5A1,19.92896891,Pass
D03_M5_med_10_nv,VIPR1,999,Fail
D03_M5_med_10_nv,TCF7,19.62554314,Pass
D03_M5_med_10_nv,PTH,999,Fail
D03_M5_med_10_nv,MYCN,999,Fail
D03_M5_med_10_nv,IL6,999,Fail
D03_M5_med_10_nv,IL21,999,Fail
D03_M5_med_10_nv,IFNGR1,21.8493481,Pass
D03_M5_med_10_nv,FSHB,999,Fail
D03_M5_med_10_nv,CXCR6,999,Fail
D03_M5_med_10_nv,NCAM1,999,Fail
D03_M5_med_10_nv,ITGAX,999,Fail
D03_M5_med_10_nv,BATF,21.73814081,Pass
D03_M5_med_10_nv,ZBTB16,999,Fail
D03_M5_med_10_nv,TCFEC,999,Fail
D03_M5_med_10_nv,RORA,999,Fail
D03_M5_med_10_nv,NCF1,999,Fail
D03_M5_med_10_nv,IL7R,19.85728607,Pass
D03_M5_med_10_nv,IL23R,999,Fail
D03_M5_med_10_nv,IL10,999,Fail
D03_M5_med_10_nv,GATA2,999,Fail
D03_M5_med_10_nv,CYP11A1,999,Fail
D03_M5_med_10_nv,SELL,17.81668462,Pass
D03_M5_med_10_nv,CD19,999,Fail
D03_M5_med_10_nv,BCL2L11,999,Fail
D03_M5_med_10_nv,ZC3H12C,999,Fail
D03_M5_med_10_nv,TG,999,Fail
D03_M5_med_10_nv,RORC,999,Fail
D03_M5_med_10_nv,PHF1,21.10913284,Pass
D03_M5_med_10_nv,IL9,999,Fail
D03_M5_med_10_nv,IL25R,999,Fail
D03_M5_med_10_nv,IL12RB2,999,Fail
D03_M5_med_10_nv,GATA3,999,Fail
D03_M5_med_10_nv,E2F8,999,Fail
D03_M5_med_10_nv,CD69,22.27426776,Pass
D03_M5_med_10_nv,IL2RA,999,Fail
D03_M5_med_10_nv,BCL2,21.29631544,Pass
D03_M5_med_10_nv,ZFP36,19.21895468,Pass
D03_M5_med_10_nv,TGFB1,21.24435287,Pass
D03_M5_med_10_nv,RUNX3,999,Fail
D03_M5_med_10_nv,POLR2A,999,Fail
D03_M5_med_10_nv,IRF8,999,Fail
D03_M5_med_10_nv,IL27RA,999,Fail
D03_M5_l_7_nu,ACTN1,999,Fail
D03_M5_l_7_nu,CCR2,999,Fail
D03_M5_l_7_nu,CD33,999,Fail
D03_M5_l_7_nu,CD8A,999,Fail
D03_M5_l_7_nu,EIF2B1,999,Fail
D03_M5_l_7_nu,HBB_B2,999,Fail
D03_M5_l_7_nu,IL13,999,Fail
D03_M5_l_7_nu,IL1RL1_R,999,Fail
D03_M5_l_7_nu,JHM1D,999,Fail
D03_M5_l_7_nu,POU6F1,999,Fail
D03_M5_l_7_nu,SCML4,999,Fail
D03_M5_l_7_nu,TRIB2,999,Fail
D03_M5_l_7_nu,AHR,999,Fail
D03_M5_l_7_nu,CCR5,999,Fail
D03_M5_l_7_nu,CD3E,999,Fail
D03_M5_l_7_nu,CDH17,999,Fail
D03_M5_l_7_nu,EPAS1,999,Fail
D03_M5_l_7_nu,HLX,999,Fail
D03_M5_l_7_nu,IL13RA1,999,Fail
D03_M5_l_7_nu,IL4,999,Fail
D03_M5_l_7_nu,KLRG1,999,Fail
D03_M5_l_7_nu,PPARG,999,Fail
D03_M5_l_7_nu,IL1RL1,999,Fail
D03_M5_l_7_nu,TXK,999,Fail
D03_M5_l_7_nu,ASB2,999,Fail
D03_M5_l_7_nu,CCR8,999,Fail
D03_M5_l_7_nu,CD4,999,Fail
D03_M5_l_7_nu,CTLA4,999,Fail
D03_M5_l_7_nu,FGF18,999,Fail
D03_M5_l_7_nu,HPRT1,999,Fail
D03_M5_l_7_nu,IL17A,999,Fail
D03_M5_l_7_nu,IL4R,999,Fail
D03_M5_l_7_nu,MSC,999,Fail
D03_M5_l_7_nu,PRDM1,999,Fail
D03_M5_l_7_nu,SMAD7,999,Fail
D03_M5_l_7_nu,UBC,999,Fail
D03_M5_l_7_nu,ATF3,999,Fail
D03_M5_l_7_nu,KIT,999,Fail
D03_M5_l_7_nu,CD44,999,Fail
D03_M5_l_7_nu,CXCR3,999,Fail
D03_M5_l_7_nu,FOXP1,999,Fail
D03_M5_l_7_nu,ICOS,999,Fail
D03_M5_l_7_nu,IL2,999,Fail
D03_M5_l_7_nu,IL5,999,Fail
D03_M5_l_7_nu,MYB,28.73231621,Pass
D03_M5_l_7_nu,PTGIR,999,Fail
D03_M5_l_7_nu,TBX21,999,Fail
D03_M5_l_7_nu,VDR,999,Fail
D03_M5_l_7_nu,IFNG,999,Fail
D03_M5_l_7_nu,FOXP3,999,Fail
D03_M5_l_7_nu,CXCR5,999,Fail
D03_M5_l_7_nu,PTPRC,999,Fail
D03_M5_l_7_nu,ITGAM,999,Fail
D03_M5_l_7_nu,ATP5A1,999,Fail
D03_M5_l_7_nu,VIPR1,999,Fail
D03_M5_l_7_nu,TCF7,999,Fail
D03_M5_l_7_nu,PTH,999,Fail
D03_M5_l_7_nu,MYCN,999,Fail
D03_M5_l_7_nu,IL6,999,Fail
D03_M5_l_7_nu,IL21,999,Fail
D03_M5_l_7_nu,IFNGR1,999,Fail
D03_M5_l_7_nu,FSHB,999,Fail
D03_M5_l_7_nu,CXCR6,999,Fail
D03_M5_l_7_nu,NCAM1,999,Fail
D03_M5_l_7_nu,ITGAX,999,Fail
D03_M5_l_7_nu,BATF,999,Fail
D03_M5_l_7_nu,ZBTB16,999,Fail
D03_M5_l_7_nu,TCFEC,999,Fail
D03_M5_l_7_nu,RORA,999,Fail
D03_M5_l_7_nu,NCF1,999,Fail
D03_M5_l_7_nu,IL7R,999,Fail
D03_M5_l_7_nu,IL23R,999,Fail
D03_M5_l_7_nu,IL10,999,Fail
D03_M5_l_7_nu,GATA2,20.33691653,Pass
D03_M5_l_7_nu,CYP11A1,999,Fail
D03_M5_l_7_nu,SELL,999,Fail
D03_M5_l_7_nu,CD19,999,Fail
D03_M5_l_7_nu,BCL2L11,999,Fail
D03_M5_l_7_nu,ZC3H12C,999,Fail
D03_M5_l_7_nu,TG,999,Fail
D03_M5_l_7_nu,RORC,999,Fail
D03_M5_l_7_nu,PHF1,999,Fail
D03_M5_l_7_nu,IL9,999,Fail
D03_M5_l_7_nu,IL25R,999,Fail
D03_M5_l_7_nu,IL12RB2,999,Fail
D03_M5_l_7_nu,GATA3,999,Fail
D03_M5_l_7_nu,E2F8,999,Fail
D03_M5_l_7_nu,CD69,999,Fail
D03_M5_l_7_nu,IL2RA,999,Fail
D03_M5_l_7_nu,BCL2,999,Fail
D03_M5_l_7_nu,ZFP36,999,Fail
D03_M5_l_7_nu,TGFB1,999,Fail
D03_M5_l_7_nu,RUNX3,999,Fail
D03_M5_l_7_nu,POLR2A,999,Fail
D03_M5_l_7_nu,IRF8,999,Fail
D03_M5_l_7_nu,IL27RA,999,Fail
D03_M5_med_2_nu,ACTN1,999,Fail
D03_M5_med_2_nu,CCR2,999,Fail
D03_M5_med_2_nu,CD33,999,Fail
D03_M5_med_2_nu,CD8A,999,Fail
D03_M5_med_2_nu,EIF2B1,999,Fail
D03_M5_med_2_nu,HBB_B2,999,Fail
D03_M5_med_2_nu,IL13,999,Fail
D03_M5_med_2_nu,IL1RL1_R,999,Fail
D03_M5_med_2_nu,JHM1D,999,Fail
D03_M5_med_2_nu,POU6F1,22.61600589,Pass
D03_M5_med_2_nu,SCML4,999,Fail
D03_M5_med_2_nu,TRIB2,999,Fail
D03_M5_med_2_nu,AHR,999,Fail
D03_M5_med_2_nu,CCR5,999,Fail
D03_M5_med_2_nu,CD3E,999,Fail
D03_M5_med_2_nu,CDH17,999,Fail
D03_M5_med_2_nu,EPAS1,999,Fail
D03_M5_med_2_nu,HLX,999,Fail
D03_M5_med_2_nu,IL13RA1,999,Fail
D03_M5_med_2_nu,IL4,999,Fail
D03_M5_med_2_nu,KLRG1,999,Fail
D03_M5_med_2_nu,PPARG,999,Fail
D03_M5_med_2_nu,IL1RL1,999,Fail
D03_M5_med_2_nu,TXK,999,Fail
D03_M5_med_2_nu,ASB2,999,Fail
D03_M5_med_2_nu,CCR8,999,Fail
D03_M5_med_2_nu,CD4,999,Fail
D03_M5_med_2_nu,CTLA4,999,Fail
D03_M5_med_2_nu,FGF18,999,Fail
D03_M5_med_2_nu,HPRT1,999,Fail
D03_M5_med_2_nu,IL17A,999,Fail
D03_M5_med_2_nu,IL4R,999,Fail
D03_M5_med_2_nu,MSC,999,Fail
D03_M5_med_2_nu,PRDM1,999,Fail
D03_M5_med_2_nu,SMAD7,999,Fail
D03_M5_med_2_nu,UBC,999,Fail
D03_M5_med_2_nu,ATF3,999,Fail
D03_M5_med_2_nu,KIT,999,Fail
D03_M5_med_2_nu,CD44,999,Fail
D03_M5_med_2_nu,CXCR3,999,Fail
D03_M5_med_2_nu,FOXP1,999,Fail
D03_M5_med_2_nu,ICOS,999,Fail
D03_M5_med_2_nu,IL2,999,Fail
D03_M5_med_2_nu,IL5,999,Fail
D03_M5_med_2_nu,MYB,999,Fail
D03_M5_med_2_nu,PTGIR,999,Fail
D03_M5_med_2_nu,TBX21,999,Fail
D03_M5_med_2_nu,VDR,999,Fail
D03_M5_med_2_nu,IFNG,999,Fail
D03_M5_med_2_nu,FOXP3,999,Fail
D03_M5_med_2_nu,CXCR5,999,Fail
D03_M5_med_2_nu,PTPRC,999,Fail
D03_M5_med_2_nu,ITGAM,999,Fail
D03_M5_med_2_nu,ATP5A1,999,Fail
D03_M5_med_2_nu,VIPR1,999,Fail
D03_M5_med_2_nu,TCF7,999,Fail
D03_M5_med_2_nu,PTH,999,Fail
D03_M5_med_2_nu,MYCN,999,Fail
D03_M5_med_2_nu,IL6,999,Fail
D03_M5_med_2_nu,IL21,999,Fail
D03_M5_med_2_nu,IFNGR1,999,Fail
D03_M5_med_2_nu,FSHB,999,Fail
D03_M5_med_2_nu,CXCR6,999,Fail
D03_M5_med_2_nu,NCAM1,999,Fail
D03_M5_med_2_nu,ITGAX,999,Fail
D03_M5_med_2_nu,BATF,999,Fail
D03_M5_med_2_nu,ZBTB16,999,Fail
D03_M5_med_2_nu,TCFEC,999,Fail
D03_M5_med_2_nu,RORA,999,Fail
D03_M5_med_2_nu,NCF1,999,Fail
D03_M5_med_2_nu,IL7R,999,Fail
D03_M5_med_2_nu,IL23R,999,Fail
D03_M5_med_2_nu,IL10,999,Fail
D03_M5_med_2_nu,GATA2,21.73818605,Pass
D03_M5_med_2_nu,CYP11A1,999,Fail
D03_M5_med_2_nu,SELL,999,Fail
D03_M5_med_2_nu,CD19,999,Fail
D03_M5_med_2_nu,BCL2L11,29.28510635,Fail
D03_M5_med_2_nu,ZC3H12C,999,Fail
D03_M5_med_2_nu,TG,999,Fail
D03_M5_med_2_nu,RORC,999,Fail
D03_M5_med_2_nu,PHF1,999,Fail
D03_M5_med_2_nu,IL9,999,Fail
D03_M5_med_2_nu,IL25R,999,Fail
D03_M5_med_2_nu,IL12RB2,999,Fail
D03_M5_med_2_nu,GATA3,999,Fail
D03_M5_med_2_nu,E2F8,999,Fail
D03_M5_med_2_nu,CD69,999,Fail
D03_M5_med_2_nu,IL2RA,999,Fail
D03_M5_med_2_nu,BCL2,999,Fail
D03_M5_med_2_nu,ZFP36,999,Fail
D03_M5_med_2_nu,TGFB1,999,Fail
D03_M5_med_2_nu,RUNX3,999,Fail
D03_M5_med_2_nu,POLR2A,999,Fail
D03_M5_med_2_nu,IRF8,999,Fail
D03_M5_med_2_nu,IL27RA,999,Fail
D03_M5_g_22_ac,ACTN1,999,Fail
D03_M5_g_22_ac,CCR2,999,Fail
D03_M5_g_22_ac,CD33,999,Fail
D03_M5_g_22_ac,CD8A,999,Fail
D03_M5_g_22_ac,EIF2B1,999,Fail
D03_M5_g_22_ac,HBB_B2,999,Fail
D03_M5_g_22_ac,IL13,999,Fail
D03_M5_g_22_ac,IL1RL1_R,999,Fail
D03_M5_g_22_ac,JHM1D,999,Fail
D03_M5_g_22_ac,POU6F1,999,Fail
D03_M5_g_22_ac,SCML4,999,Fail
D03_M5_g_22_ac,TRIB2,999,Fail
D03_M5_g_22_ac,AHR,999,Fail
D03_M5_g_22_ac,CCR5,999,Fail
D03_M5_g_22_ac,CD3E,29.12694285,Pass
D03_M5_g_22_ac,CDH17,999,Fail
D03_M5_g_22_ac,EPAS1,22.86037439,Pass
D03_M5_g_22_ac,HLX,999,Fail
D03_M5_g_22_ac,IL13RA1,999,Fail
D03_M5_g_22_ac,IL4,999,Fail
D03_M5_g_22_ac,KLRG1,999,Fail
D03_M5_g_22_ac,PPARG,999,Fail
D03_M5_g_22_ac,IL1RL1,999,Fail
D03_M5_g_22_ac,TXK,999,Fail
D03_M5_g_22_ac,ASB2,999,Fail
D03_M5_g_22_ac,CCR8,999,Fail
D03_M5_g_22_ac,CD4,22.31369768,Pass
D03_M5_g_22_ac,CTLA4,999,Fail
D03_M5_g_22_ac,FGF18,999,Fail
D03_M5_g_22_ac,HPRT1,999,Fail
D03_M5_g_22_ac,IL17A,999,Fail
D03_M5_g_22_ac,IL4R,999,Fail
D03_M5_g_22_ac,MSC,999,Fail
D03_M5_g_22_ac,PRDM1,999,Fail
D03_M5_g_22_ac,SMAD7,20.76115021,Pass
D03_M5_g_22_ac,UBC,17.58868345,Pass
D03_M5_g_22_ac,ATF3,19.4192712,Pass
D03_M5_g_22_ac,KIT,999,Fail
D03_M5_g_22_ac,CD44,21.19339099,Pass
D03_M5_g_22_ac,CXCR3,999,Fail
D03_M5_g_22_ac,FOXP1,999,Fail
D03_M5_g_22_ac,ICOS,20.30565082,Pass
D03_M5_g_22_ac,IL2,999,Fail
D03_M5_g_22_ac,IL5,999,Fail
D03_M5_g_22_ac,MYB,999,Fail
D03_M5_g_22_ac,PTGIR,999,Fail
D03_M5_g_22_ac,TBX21,999,Fail
D03_M5_g_22_ac,VDR,999,Fail
D03_M5_g_22_ac,IFNG,19.25165541,Pass
D03_M5_g_22_ac,FOXP3,999,Fail
D03_M5_g_22_ac,CXCR5,999,Fail
D03_M5_g_22_ac,PTPRC,21.16049884,Pass
D03_M5_g_22_ac,ITGAM,999,Fail
D03_M5_g_22_ac,ATP5A1,21.69458091,Pass
D03_M5_g_22_ac,VIPR1,999,Fail
D03_M5_g_22_ac,TCF7,999,Fail
D03_M5_g_22_ac,PTH,999,Fail
D03_M5_g_22_ac,MYCN,999,Fail
D03_M5_g_22_ac,IL6,999,Fail
D03_M5_g_22_ac,IL21,999,Fail
D03_M5_g_22_ac,IFNGR1,18.91270035,Pass
D03_M5_g_22_ac,FSHB,999,Fail
D03_M5_g_22_ac,CXCR6,19.81899111,Pass
D03_M5_g_22_ac,NCAM1,999,Fail
D03_M5_g_22_ac,ITGAX,999,Fail
D03_M5_g_22_ac,BATF,999,Fail
D03_M5_g_22_ac,ZBTB16,999,Fail
D03_M5_g_22_ac,TCFEC,999,Fail
D03_M5_g_22_ac,RORA,999,Fail
D03_M5_g_22_ac,NCF1,999,Fail
D03_M5_g_22_ac,IL7R,21.16378751,Pass
D03_M5_g_22_ac,IL23R,999,Fail
D03_M5_g_22_ac,IL10,999,Fail
D03_M5_g_22_ac,GATA2,999,Fail
D03_M5_g_22_ac,CYP11A1,999,Fail
D03_M5_g_22_ac,SELL,999,Fail
D03_M5_g_22_ac,CD19,999,Fail
D03_M5_g_22_ac,BCL2L11,20.28687923,Pass
D03_M5_g_22_ac,ZC3H12C,999,Fail
D03_M5_g_22_ac,TG,999,Fail
D03_M5_g_22_ac,RORC,999,Fail
D03_M5_g_22_ac,PHF1,999,Fail
D03_M5_g_22_ac,IL9,999,Fail
D03_M5_g_22_ac,IL25R,999,Fail
D03_M5_g_22_ac,IL12RB2,21.37665037,Pass
D03_M5_g_22_ac,GATA3,18.54125357,Pass
D03_M5_g_22_ac,E2F8,999,Fail
D03_M5_g_22_ac,CD69,999,Fail
D03_M5_g_22_ac,IL2RA,999,Fail
D03_M5_g_22_ac,BCL2,21.32915036,Pass
D03_M5_g_22_ac,ZFP36,20.66641974,Pass
D03_M5_g_22_ac,TGFB1,999,Fail
D03_M5_g_22_ac,RUNX3,27.9009132,Pass
D03_M5_g_22_ac,POLR2A,999,Fail
D03_M5_g_22_ac,IRF8,999,Fail
D03_M5_g_22_ac,IL27RA,999,Fail
D03_M5_mes_19_ac,ACTN1,20.33383345,Pass
D03_M5_mes_19_ac,CCR2,999,Fail
D03_M5_mes_19_ac,CD33,999,Fail
D03_M5_mes_19_ac,CD8A,999,Fail
D03_M5_mes_19_ac,EIF2B1,999,Fail
D03_M5_mes_19_ac,HBB_B2,999,Fail
D03_M5_mes_19_ac,IL13,999,Fail
D03_M5_mes_19_ac,IL1RL1_R,999,Fail
D03_M5_mes_19_ac,JHM1D,999,Fail
D03_M5_mes_19_ac,POU6F1,999,Fail
D03_M5_mes_19_ac,SCML4,999,Fail
D03_M5_mes_19_ac,TRIB2,999,Fail
D03_M5_mes_19_ac,AHR,999,Fail
D03_M5_mes_19_ac,CCR5,999,Fail
D03_M5_mes_19_ac,CD3E,999,Fail
D03_M5_mes_19_ac,CDH17,999,Fail
D03_M5_mes_19_ac,EPAS1,999,Fail
D03_M5_mes_19_ac,HLX,999,Fail
D03_M5_mes_19_ac,IL13RA1,999,Fail
D03_M5_mes_19_ac,IL4,999,Fail
D03_M5_mes_19_ac,KLRG1,999,Fail
D03_M5_mes_19_ac,PPARG,999,Fail
D03_M5_mes_19_ac,IL1RL1,999,Fail
D03_M5_mes_19_ac,TXK,999,Fail
D03_M5_mes_19_ac,ASB2,999,Fail
D03_M5_mes_19_ac,CCR8,999,Fail
D03_M5_mes_19_ac,CD4,999,Fail
D03_M5_mes_19_ac,CTLA4,999,Fail
D03_M5_mes_19_ac,FGF18,999,Fail
D03_M5_mes_19_ac,HPRT1,999,Fail
D03_M5_mes_19_ac,IL17A,999,Fail
D03_M5_mes_19_ac,IL4R,999,Fail
D03_M5_mes_19_ac,MSC,999,Fail
D03_M5_mes_19_ac,PRDM1,999,Fail
D03_M5_mes_19_ac,SMAD7,999,Fail
D03_M5_mes_19_ac,UBC,20.41244168,Pass
D03_M5_mes_19_ac,ATF3,999,Fail
D03_M5_mes_19_ac,KIT,999,Fail
D03_M5_mes_19_ac,CD44,999,Fail
D03_M5_mes_19_ac,CXCR3,999,Fail
D03_M5_mes_19_ac,FOXP1,999,Fail
D03_M5_mes_19_ac,ICOS,999,Fail
D03_M5_mes_19_ac,IL2,999,Fail
D03_M5_mes_19_ac,IL5,999,Fail
D03_M5_mes_19_ac,MYB,999,Fail
D03_M5_mes_19_ac,PTGIR,999,Fail
D03_M5_mes_19_ac,TBX21,999,Fail
D03_M5_mes_19_ac,VDR,999,Fail
D03_M5_mes_19_ac,IFNG,20.90691375,Fail
D03_M5_mes_19_ac,FOXP3,999,Fail
D03_M5_mes_19_ac,CXCR5,999,Fail
D03_M5_mes_19_ac,PTPRC,15.96307902,Fail
D03_M5_mes_19_ac,ITGAM,999,Fail
D03_M5_mes_19_ac,ATP5A1,999,Fail
D03_M5_mes_19_ac,VIPR1,999,Fail
D03_M5_mes_19_ac,TCF7,999,Fail
D03_M5_mes_19_ac,PTH,999,Fail
D03_M5_mes_19_ac,MYCN,999,Fail
D03_M5_mes_19_ac,IL6,999,Fail
D03_M5_mes_19_ac,IL21,999,Fail
