Cell,Gene,Ct,Call
D05_M8_mes_26_nu,SMAD7,999,Fail
D05_M8_mes_26_nu,UBC,999,Fail
D05_M8_mes_26_nu,ATF3,999,Fail
D05_M8_mes_26_nu,KIT,999,Fail
D05_M8_mes_26_nu,CD44,999,Fail
D05_M8_mes_26_nu,CXCR3,999,Fail
D05_M8_mes_26_nu,FOXP1,999,Fail
D05_M8_mes_26_nu,ICOS,999,Fail
D05_M8_mes_26_nu,IL2,999,Fail
D05_M8_mes_26_nu,IL5,999,Fail
D05_M8_mes_26_nu,MYB,999,Fail
D05_M8_mes_26_nu,PTGIR,999,Fail
D05_M8_mes_26_nu,TBX21,999,Fail
D05_M8_mes_26_nu,VDR,999,Fail
D05_M8_mes_26_nu,IFNG,999,Fail
D05_M8_mes_26_nu,FOXP3,999,Fail
D05_M8_mes_26_nu,CXCR5,999,Fail
D05_M8_mes_26_nu,PTPRC,999,Fail
D05_M8_mes_26_nu,ITGAM,999,Fail
D05_M8_mes_26_nu,ATP5A1,999,Fail
D05_M8_mes_26_nu,VIPR1,999,Fail
D05_M8_mes_26_nu,TCF7,999,Fail
D05_M8_mes_26_nu,PTH,999,Fail
D05_M8_mes_26_nu,MYCN,999,Fail
D05_M8_mes_26_nu,IL6,999,Fail
D05_M8_mes_26_nu,IL21,999,Fail
D05_M8_mes_26_nu,IFNGR1,999,Fail
D05_M8_mes_26_nu,FSHB,999,Fail
D05_M8_mes_26_nu,CXCR6,999,Fail
D05_M8_mes_26_nu,NCAM1,999,Fail
D05_M8_mes_26_nu,SELL,999,Fail
D05_M8_mes_26_nu,ITGAX,999,Fail
D05_M8_mes_26_nu,ZBTB16,999,Fail
D05_M8_mes_26_nu,TCFEC,999,Fail
D05_M8_mes_26_nu,RORA,999,Fail
D05_M8_mes_26_nu,NCF1,999,Fail
D05_M8_mes_26_nu,IL7R,999,Fail
D05_M8_mes_26_nu,IL23R,999,Fail
D05_M8_mes_26_nu,IL10,999,Fail
D05_M8_mes_26_nu,CD69,999,Fail
D05_M8_mes_26_nu,GATA2,999,Fail
D05_M8_mes_26_nu,CYP11A1,999,Fail
D05_M8_mes_26_nu,BATF,999,Fail
D05_M8_mes_26_nu,BCL2L11,999,Fail
D05_M8_mes_26_nu,ZC3H12C,999,Fail
D05_M8_mes_26_nu,TG,999,Fail
D05_M8_mes_26_nu,RORC,999,Fail
D05_M8_mes_26_nu,PHF1,999,Fail
D05_M8_mes_26_nu,IL9,999,Fail
D05_M8_mes_26_nu,IL25R,999,Fail
D05_M8_mes_26_nu,GATA3,999,Fail
D05_M8_mes_26_nu,IL27RA,999,Fail
D05_M8_mes_26_nu,E2F8,999,Fail
D05_M8_mes_26_nu,CD19,999,Fail
D05_M8_mes_26_nu,IL2RA,999,Fail
D05_M8_mes_26_nu,BCL2,999,Fail
D05_M8_mes_26_nu,ZFP36,999,Fail
D05_M8_mes_26_nu,TGFB1,999,Fail
D05_M8_mes_26_nu,RUNX3,999,Fail
D05_M8_mes_26_nu,POLR2A,999,Fail
D05_M8_mes_26_nu,IRF8,999,Fail
D05_M8_mes_26_nu,IL12RB2,999,Fail
D05_M8_med_45_ac,ACTN1,17.40715752,Pass
D05_M8_med_45_ac,CCR2,999,Fail
D05_M8_med_45_ac,CD33,999,Fail
D05_M8_med_45_ac,CD8A,999,Fail
D05_M8_med_45_ac,EIF2B1,999,Fail
D05_M8_med_45_ac,HBB_B2,999,Fail
D05_M8_med_45_ac,IL13,999,Fail
D05_M8_med_45_ac,IL1RL1_R,23.67283218,Pass
D05_M8_med_45_ac,JHM1D,999,Fail
D05_M8_med_45_ac,POU6F1,19.37734604,Pass
D05_M8_med_45_ac,SCML4,999,Fail
D05_M8_med_45_ac,TRIB2,999,Fail
D05_M8_med_45_ac,AHR,999,Fail
D05_M8_med_45_ac,CCR5,999,Fail
D05_M8_med_45_ac,CD3E,18.89716181,Pass
D05_M8_med_45_ac,CDH17,999,Fail
D05_M8_med_45_ac,EPAS1,999,Fail
D05_M8_med_45_ac,HLX,999,Fail
D05_M8_med_45_ac,IL13RA1,999,Fail
D05_M8_med_45_ac,IL4,999,Fail
D05_M8_med_45_ac,KLRG1,999,Fail
D05_M8_med_45_ac,PPARG,999,Fail
D05_M8_med_45_ac,IL1RL1,23.2061234,Pass
D05_M8_med_45_ac,TXK,19.30223028,Pass
D05_M8_med_45_ac,ASB2,999,Fail
D05_M8_med_45_ac,CCR8,999,Fail
D05_M8_med_45_ac,CD4,999,Fail
D05_M8_med_45_ac,CTLA4,999,Fail
D05_M8_med_45_ac,FGF18,999,Fail
D05_M8_med_45_ac,HPRT1,19.85893874,Pass
D05_M8_med_45_ac,IL17A,999,Fail
D05_M8_med_45_ac,IL4R,19.67985849,Pass
D05_M8_med_45_ac,MSC,999,Fail
D05_M8_med_45_ac,PRDM1,999,Fail
D05_M8_med_45_ac,SMAD7,999,Fail
D05_M8_med_45_ac,UBC,18.29947803,Pass
D05_M8_med_45_ac,ATF3,999,Fail
D05_M8_med_45_ac,KIT,999,Fail
D05_M8_med_45_ac,CD44,999,Fail
D05_M8_med_45_ac,CXCR3,999,Fail
D05_M8_med_45_ac,FOXP1,17.54373592,Pass
D05_M8_med_45_ac,ICOS,999,Fail
D05_M8_med_45_ac,IL2,999,Fail
D05_M8_med_45_ac,IL5,999,Fail
D05_M8_med_45_ac,MYB,999,Fail
D05_M8_med_45_ac,PTGIR,999,Fail
D05_M8_med_45_ac,TBX21,999,Fail
D05_M8_med_45_ac,VDR,20.37984027,Pass
D05_M8_med_45_ac,IFNG,999,Fail
D05_M8_med_45_ac,FOXP3,999,Fail
D05_M8_med_45_ac,CXCR5,34.65176756,Fail
D05_M8_med_45_ac,PTPRC,17.2599047,Pass
D05_M8_med_45_ac,ITGAM,999,Fail
D05_M8_med_45_ac,ATP5A1,999,Fail
D05_M8_med_45_ac,VIPR1,999,Fail
D05_M8_med_45_ac,TCF7,19.99668428,Pass
D05_M8_med_45_ac,PTH,999,Fail
D05_M8_med_45_ac,MYCN,999,Fail
D05_M8_med_45_ac,IL6,999,Fail
D05_M8_med_45_ac,IL21,999,Fail
D05_M8_med_45_ac,IFNGR1,999,Fail
D05_M8_med_45_ac,FSHB,999,Fail
D05_M8_med_45_ac,CXCR6,999,Fail
D05_M8_med_45_ac,NCAM1,999,Fail
D05_M8_med_45_ac,SELL,17.07414765,Pass
D05_M8_med_45_ac,ITGAX,999,Fail
D05_M8_med_45_ac,ZBTB16,999,Fail
D05_M8_med_45_ac,TCFEC,999,Fail
D05_M8_med_45_ac,RORA,999,Fail
D05_M8_med_45_ac,NCF1,999,Fail
D05_M8_med_45_ac,IL7R,17.13403345,Pass
D05_M8_med_45_ac,IL23R,999,Fail
D05_M8_med_45_ac,IL10,999,Fail
D05_M8_med_45_ac,CD69,999,Fail
D05_M8_med_45_ac,GATA2,999,Fail
D05_M8_med_45_ac,CYP11A1,999,Fail
D05_M8_med_45_ac,BATF,999,Fail
D05_M8_med_45_ac,BCL2L11,999,Fail
D05_M8_med_45_ac,ZC3H12C,999,Fail
D05_M8_med_45_ac,TG,999,Fail
D05_M8_med_45_ac,RORC,999,Fail
D05_M8_med_45_ac,PHF1,17.58517998,Pass
D05_M8_med_45_ac,IL9,999,Fail
D05_M8_med_45_ac,IL25R,999,Fail
D05_M8_med_45_ac,GATA3,999,Fail
D05_M8_med_45_ac,IL27RA,999,Fail
D05_M8_med_45_ac,E2F8,999,Fail
D05_M8_med_45_ac,CD19,999,Fail
D05_M8_med_45_ac,IL2RA,999,Fail
D05_M8_med_45_ac,BCL2,999,Fail
D05_M8_med_45_ac,ZFP36,17.29032747,Pass
D05_M8_med_45_ac,TGFB1,17.18778284,Pass
D05_M8_med_45_ac,RUNX3,999,Fail
D05_M8_med_45_ac,POLR2A,999,Fail
D05_M8_med_45_ac,IRF8,999,Fail
D05_M8_med_45_ac,IL12RB2,999,Fail
D05_M8_l_42_ac,ACTN1,999,Fail
D05_M8_l_42_ac,CCR2,999,Fail
D05_M8_l_42_ac,CD33,999,Fail
D05_M8_l_42_ac,CD8A,999,Fail
D05_M8_l_42_ac,EIF2B1,999,Fail
D05_M8_l_42_ac,HBB_B2,999,Fail
D05_M8_l_42_ac,IL13,999,Fail
D05_M8_l_42_ac,IL1RL1_R,20.85994329,Pass
D05_M8_l_42_ac,JHM1D,999,Fail
D05_M8_l_42_ac,POU6F1,18.29081748,Pass
D05_M8_l_42_ac,SCML4,999,Fail
D05_M8_l_42_ac,TRIB2,999,Fail
D05_M8_l_42_ac,AHR,999,Fail
D05_M8_l_42_ac,CCR5,999,Fail
D05_M8_l_42_ac,CD3E,999,Fail
D05_M8_l_42_ac,CDH17,999,Fail
D05_M8_l_42_ac,EPAS1,999,Fail
D05_M8_l_42_ac,HLX,999,Fail
D05_M8_l_42_ac,IL13RA1,999,Fail
D05_M8_l_42_ac,IL4,999,Fail
D05_M8_l_42_ac,KLRG1,999,Fail
D05_M8_l_42_ac,PPARG,999,Fail
D05_M8_l_42_ac,IL1RL1,20.90754843,Pass
D05_M8_l_42_ac,TXK,999,Fail
D05_M8_l_42_ac,ASB2,999,Fail
D05_M8_l_42_ac,CCR8,999,Fail
D05_M8_l_42_ac,CD4,999,Fail
D05_M8_l_42_ac,CTLA4,999,Fail
D05_M8_l_42_ac,FGF18,999,Fail
D05_M8_l_42_ac,HPRT1,999,Fail
D05_M8_l_42_ac,IL17A,999,Fail
D05_M8_l_42_ac,IL4R,35.27467732,Fail
D05_M8_l_42_ac,MSC,37.87289464,Fail
D05_M8_l_42_ac,PRDM1,999,Fail
D05_M8_l_42_ac,SMAD7,999,Fail
D05_M8_l_42_ac,UBC,999,Fail
D05_M8_l_42_ac,ATF3,999,Fail
D05_M8_l_42_ac,KIT,999,Fail
D05_M8_l_42_ac,CD44,999,Fail
D05_M8_l_42_ac,CXCR3,999,Fail
D05_M8_l_42_ac,FOXP1,999,Fail
D05_M8_l_42_ac,ICOS,999,Fail
D05_M8_l_42_ac,IL2,999,Fail
D05_M8_l_42_ac,IL5,999,Fail
D05_M8_l_42_ac,MYB,999,Fail
D05_M8_l_42_ac,PTGIR,999,Fail
D05_M8_l_42_ac,TBX21,999,Fail
D05_M8_l_42_ac,VDR,999,Fail
D05_M8_l_42_ac,IFNG,999,Fail
D05_M8_l_42_ac,FOXP3,999,Fail
D05_M8_l_42_ac,CXCR5,999,Fail
D05_M8_l_42_ac,PTPRC,999,Fail
D05_M8_l_42_ac,ITGAM,999,Fail
D05_M8_l_42_ac,ATP5A1,999,Fail
D05_M8_l_42_ac,VIPR1,999,Fail
D05_M8_l_42_ac,TCF7,999,Fail
D05_M8_l_42_ac,PTH,999,Fail
D05_M8_l_42_ac,MYCN,999,Fail
D05_M8_l_42_ac,IL6,999,Fail
D05_M8_l_42_ac,IL21,999,Fail
D05_M8_l_42_ac,IFNGR1,999,Fail
D05_M8_l_42_ac,FSHB,999,Fail
D05_M8_l_42_ac,CXCR6,999,Fail
D05_M8_l_42_ac,NCAM1,999,Fail
D05_M8_l_42_ac,SELL,999,Fail
D05_M8_l_42_ac,ITGAX,999,Fail
D05_M8_l_42_ac,ZBTB16,999,Fail
D05_M8_l_42_ac,TCFEC,999,Fail
D05_M8_l_42_ac,RORA,999,Fail
D05_M8_l_42_ac,NCF1,999,Fail
D05_M8_l_42_ac,IL7R,999,Fail
D05_M8_l_42_ac,IL23R,999,Fail
D05_M8_l_42_ac,IL10,999,Fail
D05_M8_l_42_ac,CD69,999,Fail
D05_M8_l_42_ac,GATA2,15.59593972,Pass
D05_M8_l_42_ac,CYP11A1,999,Fail
D05_M8_l_42_ac,BATF,999,Fail
D05_M8_l_42_ac,BCL2L11,999,Fail
D05_M8_l_42_ac,ZC3H12C,999,Fail
D05_M8_l_42_ac,TG,999,Fail
D05_M8_l_42_ac,RORC,999,Fail
D05_M8_l_42_ac,PHF1,999,Fail
D05_M8_l_42_ac,IL9,999,Fail
D05_M8_l_42_ac,IL25R,999,Fail
D05_M8_l_42_ac,GATA3,999,Fail
D05_M8_l_42_ac,IL27RA,999,Fail
D05_M8_l_42_ac,E2F8,999,Fail
D05_M8_l_42_ac,CD19,999,Fail
D05_M8_l_42_ac,IL2RA,999,Fail
D05_M8_l_42_ac,BCL2,999,Fail
D05_M8_l_42_ac,ZFP36,999,Fail
D05_M8_l_42_ac,TGFB1,999,Fail
D05_M8_l_42_ac,RUNX3,999,Fail
D05_M8_l_42_ac,POLR2A,999,Fail
D05_M8_l_42_ac,IRF8,999,Fail
D05_M8_l_42_ac,IL12RB2,999,Fail
D05_M8_med_37_ac,ACTN1,999,Fail
D05_M8_med_37_ac,CCR2,999,Fail
D05_M8_med_37_ac,CD33,999,Fail
D05_M8_med_37_ac,CD8A,999,Fail
D05_M8_med_37_ac,EIF2B1,20.17992815,Pass
D05_M8_med_37_ac,HBB_B2,999,Fail
D05_M8_med_37_ac,IL13,999,Fail
D05_M8_med_37_ac,IL1RL1_R,23.10010858,Pass
D05_M8_med_37_ac,JHM1D,999,Fail
D05_M8_med_37_ac,POU6F1,999,Fail
D05_M8_med_37_ac,SCML4,20.97742846,Pass
D05_M8_med_37_ac,TRIB2,999,Fail
D05_M8_med_37_ac,AHR,18.71547668,Pass
D05_M8_med_37_ac,CCR5,999,Fail
D05_M8_med_37_ac,CD3E,18.72832458,Pass
D05_M8_med_37_ac,CDH17,999,Fail
D05_M8_med_37_ac,EPAS1,999,Fail
D05_M8_med_37_ac,HLX,999,Fail
D05_M8_med_37_ac,IL13RA1,999,Fail
D05_M8_med_37_ac,IL4,999,Fail
D05_M8_med_37_ac,KLRG1,999,Fail
D05_M8_med_37_ac,PPARG,999,Fail
D05_M8_med_37_ac,IL1RL1,22.7327849,Pass
D05_M8_med_37_ac,TXK,999,Fail
D05_M8_med_37_ac,ASB2,999,Fail
D05_M8_med_37_ac,CCR8,20.79584167,Pass
D05_M8_med_37_ac,CD4,999,Fail
D05_M8_med_37_ac,CTLA4,999,Fail
D05_M8_med_37_ac,FGF18,999,Fail
D05_M8_med_37_ac,HPRT1,999,Fail
D05_M8_med_37_ac,IL17A,999,Fail
D05_M8_med_37_ac,IL4R,999,Fail
D05_M8_med_37_ac,MSC,999,Fail
D05_M8_med_37_ac,PRDM1,999,Fail
D05_M8_med_37_ac,SMAD7,999,Fail
D05_M8_med_37_ac,UBC,19.76218058,Pass
D05_M8_med_37_ac,ATF3,999,Fail
D05_M8_med_37_ac,KIT,999,Fail
D05_M8_med_37_ac,CD44,999,Fail
D05_M8_med_37_ac,CXCR3,999,Fail
D05_M8_med_37_ac,FOXP1,18.40346349,Pass
D05_M8_med_37_ac,ICOS,18.82542765,Pass
D05_M8_med_37_ac,IL2,999,Fail
D05_M8_med_37_ac,IL5,999,Fail
D05_M8_med_37_ac,MYB,999,Fail
D05_M8_med_37_ac,PTGIR,999,Fail
D05_M8_med_37_ac,TBX21,999,Fail
D05_M8_med_37_ac,VDR,999,Fail
D05_M8_med_37_ac,IFNG,999,Fail
D05_M8_med_37_ac,FOXP3,18.26056751,Pass
D05_M8_med_37_ac,CXCR5,19.78106482,Pass
D05_M8_med_37_ac,PTPRC,19.14926714,Pass
D05_M8_med_37_ac,ITGAM,999,Fail
D05_M8_med_37_ac,ATP5A1,999,Fail
D05_M8_med_37_ac,VIPR1,999,Fail
D05_M8_med_37_ac,TCF7,19.78669281,Fail
D05_M8_med_37_ac,PTH,999,Fail
D05_M8_med_37_ac,MYCN,999,Fail
D05_M8_med_37_ac,IL6,999,Fail
D05_M8_med_37_ac,IL21,999,Fail
D05_M8_med_37_ac,IFNGR1,999,Fail
D05_M8_med_37_ac,FSHB,999,Fail
D05_M8_med_37_ac,CXCR6,999,Fail
D05_M8_med_37_ac,NCAM1,999,Fail
D05_M8_med_37_ac,SELL,999,Fail
D05_M8_med_37_ac,ITGAX,999,Fail
D05_M8_med_37_ac,ZBTB16,999,Fail
D05_M8_med_37_ac,TCFEC,999,Fail
D05_M8_med_37_ac,RORA,999,Fail
D05_M8_med_37_ac,NCF1,999,Fail
D05_M8_med_37_ac,IL7R,999,Fail
D05_M8_med_37_ac,IL23R,999,Fail
D05_M8_med_37_ac,IL10,999,Fail
D05_M8_med_37_ac,CD69,18.24132686,Pass
D05_M8_med_37_ac,GATA2,16.05091995,Pass
D05_M8_med_37_ac,CYP11A1,999,Fail
D05_M8_med_37_ac,BATF,999,Fail
D05_M8_med_37_ac,BCL2L11,999,Fail
D05_M8_med_37_ac,ZC3H12C,999,Fail
D05_M8_med_37_ac,TG,999,Fail
D05_M8_med_37_ac,RORC,999,Fail
D05_M8_med_37_ac,PHF1,999,Fail
D05_M8_med_37_ac,IL9,999,Fail
D05_M8_med_37_ac,IL25R,999,Fail
D05_M8_med_37_ac,GATA3,15.25456254,Pass
D05_M8_med_37_ac,IL27RA,19.44064336,Pass
D05_M8_med_37_ac,E2F8,999,Fail
D05_M8_med_37_ac,CD19,999,Fail
D05_M8_med_37_ac,IL2RA,999,Fail
D05_M8_med_37_ac,BCL2,999,Fail
D05_M8_med_37_ac,ZFP36,15.03934435,Pass
D05_M8_med_37_ac,TGFB1,15.99532916,Pass
D05_M8_med_37_ac,RUNX3,999,Fail
D05_M8_med_37_ac,POLR2A,999,Fail
D05_M8_med_37_ac,IRF8,999,Fail
D05_M8_med_37_ac,IL12RB2,999,Fail
D05_M8_l_34_nv,ACTN1,16.14006115,Pass
D05_M8_l_34_nv,CCR2,999,Fail
D05_M8_l_34_nv,CD33,999,Fail
D05_M8_l_34_nv,CD8A,999,Fail
D05_M8_l_34_nv,EIF2B1,19.39188424,Pass
D05_M8_l_34_nv,HBB_B2,999,Fail
D05_M8_l_34_nv,IL13,999,Fail
D05_M8_l_34_nv,IL1RL1_R,24.26440521,Pass
D05_M8_l_34_nv,JHM1D,999,Fail
D05_M8_l_34_nv,POU6F1,20.09930478,Pass
D05_M8_l_34_nv,SCML4,20.2137571,Pass
D05_M8_l_34_nv,TRIB2,28.65210129,Pass
D05_M8_l_34_nv,AHR,999,Fail
D05_M8_l_34_nv,CCR5,999,Fail
D05_M8_l_34_nv,CD3E,18.2203133,Pass
D05_M8_l_34_nv,CDH17,999,Fail
D05_M8_l_34_nv,EPAS1,999,Fail
D05_M8_l_34_nv,HLX,999,Fail
D05_M8_l_34_nv,IL13RA1,999,Fail
D05_M8_l_34_nv,IL4,999,Fail
D05_M8_l_34_nv,KLRG1,999,Fail
D05_M8_l_34_nv,PPARG,999,Fail
D05_M8_l_34_nv,IL1RL1,23.87153473,Pass
D05_M8_l_34_nv,TXK,17.8589533,Pass
D05_M8_l_34_nv,ASB2,999,Fail
D05_M8_l_34_nv,CCR8,999,Fail
D05_M8_l_34_nv,CD4,17.70118268,Pass
D05_M8_l_34_nv,CTLA4,999,Fail
D05_M8_l_34_nv,FGF18,999,Fail
D05_M8_l_34_nv,HPRT1,19.77961308,Pass
D05_M8_l_34_nv,IL17A,999,Fail
D05_M8_l_34_nv,IL4R,999,Fail
D05_M8_l_34_nv,MSC,999,Fail
D05_M8_l_34_nv,PRDM1,999,Fail
D05_M8_l_34_nv,SMAD7,999,Fail
D05_M8_l_34_nv,UBC,15.44688762,Pass
D05_M8_l_34_nv,ATF3,999,Fail
D05_M8_l_34_nv,KIT,999,Fail
D05_M8_l_34_nv,CD44,999,Fail
D05_M8_l_34_nv,CXCR3,999,Fail
D05_M8_l_34_nv,FOXP1,999,Fail
D05_M8_l_34_nv,ICOS,20.19847248,Pass
D05_M8_l_34_nv,IL2,999,Fail
D05_M8_l_34_nv,IL5,999,Fail
D05_M8_l_34_nv,MYB,999,Fail
D05_M8_l_34_nv,PTGIR,999,Fail
D05_M8_l_34_nv,TBX21,999,Fail
D05_M8_l_34_nv,VDR,18.24327989,Pass
D05_M8_l_34_nv,IFNG,999,Fail
D05_M8_l_34_nv,FOXP3,999,Fail
D05_M8_l_34_nv,CXCR5,999,Fail
D05_M8_l_34_nv,PTPRC,16.59126652,Pass
D05_M8_l_34_nv,ITGAM,999,Fail
D05_M8_l_34_nv,ATP5A1,17.58180309,Pass
D05_M8_l_34_nv,VIPR1,999,Fail
D05_M8_l_34_nv,TCF7,16.24861772,Fail
D05_M8_l_34_nv,PTH,999,Fail
D05_M8_l_34_nv,MYCN,999,Fail
D05_M8_l_34_nv,IL6,999,Fail
D05_M8_l_34_nv,IL21,999,Fail
D05_M8_l_34_nv,IFNGR1,17.82092293,Pass
D05_M8_l_34_nv,FSHB,999,Fail
D05_M8_l_34_nv,CXCR6,999,Fail
D05_M8_l_34_nv,NCAM1,999,Fail
D05_M8_l_34_nv,SELL,16.28430637,Pass
D05_M8_l_34_nv,ITGAX,999,Fail
D05_M8_l_34_nv,ZBTB16,999,Fail
D05_M8_l_34_nv,TCFEC,999,Fail
D05_M8_l_34_nv,RORA,999,Fail
D05_M8_l_34_nv,NCF1,999,Fail
D05_M8_l_34_nv,IL7R,16.04290089,Pass
D05_M8_l_34_nv,IL23R,999,Fail
D05_M8_l_34_nv,IL10,999,Fail
D05_M8_l_34_nv,CD69,19.64724704,Pass
D05_M8_l_34_nv,GATA2,17.33670962,Pass
D05_M8_l_34_nv,CYP11A1,999,Fail
D05_M8_l_34_nv,BATF,18.41536686,Pass
D05_M8_l_34_nv,BCL2L11,999,Fail
D05_M8_l_34_nv,ZC3H12C,999,Fail
D05_M8_l_34_nv,TG,999,Fail
D05_M8_l_34_nv,RORC,999,Fail
D05_M8_l_34_nv,PHF1,999,Fail
D05_M8_l_34_nv,IL9,999,Fail
D05_M8_l_34_nv,IL25R,999,Fail
D05_M8_l_34_nv,GATA3,999,Fail
D05_M8_l_34_nv,IL27RA,999,Fail
D05_M8_l_34_nv,E2F8,999,Fail
D05_M8_l_34_nv,CD19,999,Fail
D05_M8_l_34_nv,IL2RA,999,Fail
D05_M8_l_34_nv,BCL2,999,Fail
D05_M8_l_34_nv,ZFP36,11.78389084,Pass
D05_M8_l_34_nv,TGFB1,17.39490848,Pass
D05_M8_l_34_nv,RUNX3,999,Fail
D05_M8_l_34_nv,POLR2A,999,Fail
D05_M8_l_34_nv,IRF8,999,Fail
D05_M8_l_34_nv,IL12RB2,999,Fail
D05_M8_med_29_nu,ACTN1,999,Fail
D05_M8_med_29_nu,CCR2,18.23891347,Pass
D05_M8_med_29_nu,CD33,999,Fail
D05_M8_med_29_nu,CD8A,999,Fail
D05_M8_med_29_nu,EIF2B1,19.7873845,Pass
D05_M8_med_29_nu,HBB_B2,999,Fail
D05_M8_med_29_nu,IL13,999,Fail
D05_M8_med_29_nu,IL1RL1_R,28.65678864,Fail
D05_M8_med_29_nu,JHM1D,999,Fail
D05_M8_med_29_nu,POU6F1,999,Fail
D05_M8_med_29_nu,SCML4,21.18872328,Pass
D05_M8_med_29_nu,TRIB2,999,Fail
D05_M8_med_29_nu,AHR,999,Fail
D05_M8_med_29_nu,CCR5,999,Fail
D05_M8_med_29_nu,CD3E,17.32107558,Pass
D05_M8_med_29_nu,CDH17,999,Fail
D05_M8_med_29_nu,EPAS1,18.1846907,Pass
D05_M8_med_29_nu,HLX,999,Fail
D05_M8_med_29_nu,IL13RA1,999,Fail
D05_M8_med_29_nu,IL4,999,Fail
D05_M8_med_29_nu,KLRG1,999,Fail
D05_M8_med_29_nu,PPARG,999,Fail
D05_M8_med_29_nu,IL1RL1,999,Fail
D05_M8_med_29_nu,TXK,20.77517007,Pass
D05_M8_med_29_nu,ASB2,16.05057068,Pass
D05_M8_med_29_nu,CCR8,999,Fail
D05_M8_med_29_nu,CD4,999,Fail
D05_M8_med_29_nu,CTLA4,999,Fail
D05_M8_med_29_nu,FGF18,999,Fail
D05_M8_med_29_nu,HPRT1,18.47588654,Pass
D05_M8_med_29_nu,IL17A,999,Fail
D05_M8_med_29_nu,IL4R,999,Fail
D05_M8_med_29_nu,MSC,999,Fail
D05_M8_med_29_nu,PRDM1,999,Fail
D05_M8_med_29_nu,SMAD7,999,Fail
D05_M8_med_29_nu,UBC,16.31523576,Pass
D05_M8_med_29_nu,ATF3,999,Fail
D05_M8_med_29_nu,KIT,999,Fail
D05_M8_med_29_nu,CD44,19.83873278,Pass
D05_M8_med_29_nu,CXCR3,19.55091085,Pass
D05_M8_med_29_nu,FOXP1,18.26751638,Pass
D05_M8_med_29_nu,ICOS,17.16338746,Pass
D05_M8_med_29_nu,IL2,999,Fail
D05_M8_med_29_nu,IL5,999,Fail
D05_M8_med_29_nu,MYB,999,Fail
D05_M8_med_29_nu,PTGIR,999,Fail
D05_M8_med_29_nu,TBX21,999,Fail
D05_M8_med_29_nu,VDR,999,Fail
D05_M8_med_29_nu,IFNG,999,Fail
D05_M8_med_29_nu,FOXP3,999,Fail
D05_M8_med_29_nu,CXCR5,999,Fail
D05_M8_med_29_nu,PTPRC,17.47523605,Pass
D05_M8_med_29_nu,ITGAM,999,Fail
D05_M8_med_29_nu,ATP5A1,999,Fail
D05_M8_med_29_nu,VIPR1,999,Fail
D05_M8_med_29_nu,TCF7,18.9333033,Pass
D05_M8_med_29_nu,PTH,999,Fail
D05_M8_med_29_nu,MYCN,999,Fail
D05_M8_med_29_nu,IL6,999,Fail
D05_M8_med_29_nu,IL21,999,Fail
D05_M8_med_29_nu,IFNGR1,19.91464148,Pass
D05_M8_med_29_nu,FSHB,999,Fail
D05_M8_med_29_nu,CXCR6,16.81043597,Pass
D05_M8_med_29_nu,NCAM1,999,Fail
D05_M8_med_29_nu,SELL,999,Fail
D05_M8_med_29_nu,ITGAX,999,Fail
D05_M8_med_29_nu,ZBTB16,999,Fail
D05_M8_med_29_nu,TCFEC,999,Fail
D05_M8_med_29_nu,RORA,18.13552034,Pass
D05_M8_med_29_nu,NCF1,999,Fail
D05_M8_med_29_nu,IL7R,14.93376158,Pass
D05_M8_med_29_nu,IL23R,19.59645061,Pass
D05_M8_med_29_nu,IL10,999,Fail
D05_M8_med_29_nu,CD69,18.83972404,Pass
D05_M8_med_29_nu,GATA2,16.39051779,Pass
D05_M8_med_29_nu,CYP11A1,999,Fail
D05_M8_med_29_nu,BATF,20.1357939,Pass
D05_M8_med_29_nu,BCL2L11,999,Fail
D05_M8_med_29_nu,ZC3H12C,999,Fail
D05_M8_med_29_nu,TG,999,Fail
D05_M8_med_29_nu,RORC,999,Fail
D05_M8_med_29_nu,PHF1,999,Fail
D05_M8_med_29_nu,IL9,999,Fail
D05_M8_med_29_nu,IL25R,999,Fail
D05_M8_med_29_nu,GATA3,15.61782987,Pass
D05_M8_med_29_nu,IL27RA,19.47369943,Pass
D05_M8_med_29_nu,E2F8,999,Fail
D05_M8_med_29_nu,CD19,999,Fail
D05_M8_med_29_nu,IL2RA,18.89602544,Pass
D05_M8_med_29_nu,BCL2,999,Fail
D05_M8_med_29_nu,ZFP36,13.71700882,Pass
D05_M8_med_29_nu,TGFB1,16.96684944,Pass
D05_M8_med_29_nu,RUNX3,18.97875549,Pass
D05_M8_med_29_nu,POLR2A,999,Fail
D05_M8_med_29_nu,IRF8,999,Fail
D05_M8_med_29_nu,IL12RB2,999,Fail
D05_M8_l_26_nu,ACTN1,999,Fail
D05_M8_l_26_nu,CCR2,999,Fail
D05_M8_l_26_nu,CD33,999,Fail
D05_M8_l_26_nu,CD8A,999,Fail
D05_M8_l_26_nu,EIF2B1,999,Fail
D05_M8_l_26_nu,HBB_B2,999,Fail
D05_M8_l_26_nu,IL13,999,Fail
D05_M8_l_26_nu,IL1RL1_R,21.49096754,Pass
D05_M8_l_26_nu,JHM1D,999,Fail
D05_M8_l_26_nu,POU6F1,19.94922303,Pass
D05_M8_l_26_nu,SCML4,999,Fail
D05_M8_l_26_nu,TRIB2,999,Fail
D05_M8_l_26_nu,AHR,999,Fail
D05_M8_l_26_nu,CCR5,999,Fail
